row,column,ha_id_number,plot,ranch,bdffp_reserve_no,habitat
A,8,5338,NA,PAL,3402,CF
C,10,5339,NA,PAL,3402,CF
A,8,5338,NA,PAL,3402,CF
C,10,5339,NA,PAL,3402,CF
A,8,5338,NA,PAL,3402,CF
C,10,5339,NA,PAL,3402,CF
A,8,5338,NA,PAL,3402,CF
C,10,5339,NA,PAL,3402,CF
A,8,5338,NA,PAL,3402,CF
C,10,5339,NA,PAL,3402,CF
A,8,5338,NA,PAL,3402,CF
C,10,5339,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
E,2,5340,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
B,7,5341,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
A,1,5342,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
D,9,5343,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
B,9,5344,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
A,8,5345,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
B,8,5346,NA,PAL,3402,CF
A,1,5347,NA,PAL,3402,CF
A,1,5347,NA,PAL,3402,CF
A,1,5347,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
C,1,5348,NA,PAL,3402,CF
D,7,5349,NA,PAL,3402,CF
D,7,5349,NA,PAL,3402,CF
D,7,5349,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
A,10,5350,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
B,10,5351,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
C,8,5353,NA,PAL,3402,CF
A,10,5354,NA,PAL,3402,CF
A,10,5354,NA,PAL,3402,CF
A,10,5354,NA,PAL,3402,CF
A,10,5354,NA,PAL,3402,CF
A,10,5354,NA,PAL,3402,CF
A,10,5354,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
A,8,5355,NA,PAL,3402,CF
B,7,5357,NA,PAL,3402,CF
B,7,5357,NA,PAL,3402,CF
B,7,5357,NA,PAL,3402,CF
B,7,5357,NA,PAL,3402,CF
D,6,5358,NA,PAL,3402,CF
D,6,5358,NA,PAL,3402,CF
D,6,5358,NA,PAL,3402,CF
B,7,5362,NA,PAL,3402,CF
B,7,5362,NA,PAL,3402,CF
B,7,5362,NA,PAL,3402,CF
B,7,5362,NA,PAL,3402,CF
B,7,5362,NA,PAL,3402,CF
B,7,5362,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
C,2,5363,NA,PAL,3402,CF
D,6,5364,NA,PAL,3402,CF
D,6,5364,NA,PAL,3402,CF
D,6,5364,NA,PAL,3402,CF
D,6,5364,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
A,3,5365,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
D,6,5366,NA,PAL,3402,CF
A,1,5367,NA,PAL,3402,CF
A,1,5367,NA,PAL,3402,CF
A,1,5367,NA,PAL,3402,CF
A,1,5367,NA,PAL,3402,CF
A,1,5367,NA,PAL,3402,CF
A,1,5367,NA,PAL,3402,CF
A,1,5367,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
A,10,5368,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,5,5369,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,10,5370,NA,PAL,3402,CF
B,7,5372,NA,PAL,3402,CF
B,7,5372,NA,PAL,3402,CF
B,7,5372,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
A,10,5375,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
B,1,5376,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
A,1,5379,NA,PAL,3402,CF
D,7,5381,NA,PAL,3402,CF
D,7,5381,NA,PAL,3402,CF
D,7,5381,NA,PAL,3402,CF
D,7,5381,NA,PAL,3402,CF
D,7,5381,NA,PAL,3402,CF
D,7,5381,NA,PAL,3402,CF
D,7,5381,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
B,10,5382,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
E,6,5383,NA,PAL,3402,CF
A,2,5386,NA,PAL,3402,CF
A,2,5386,NA,PAL,3402,CF
A,2,5386,NA,PAL,3402,CF
A,2,5386,NA,PAL,3402,CF
A,2,5386,NA,PAL,3402,CF
A,2,5386,NA,PAL,3402,CF
A,2,5386,NA,PAL,3402,CF
C,7,5387,NA,PAL,3402,CF
C,7,5387,NA,PAL,3402,CF
C,7,5387,NA,PAL,3402,CF
C,7,5387,NA,PAL,3402,CF
C,7,5387,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
D,10,5389,NA,PAL,3402,CF
B,1,5390,NA,PAL,3402,CF
B,1,5390,NA,PAL,3402,CF
A,2,5392,NA,PAL,3402,CF
A,2,5392,NA,PAL,3402,CF
A,2,5392,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
C,1,5393,NA,PAL,3402,CF
A,1,5394,NA,PAL,3402,CF
A,1,5394,NA,PAL,3402,CF
A,1,5394,NA,PAL,3402,CF
A,1,5394,NA,PAL,3402,CF
A,1,5394,NA,PAL,3402,CF
A,1,5394,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
B,6,5396,NA,PAL,3402,CF
D,6,5397,NA,PAL,3402,CF
D,6,5397,NA,PAL,3402,CF
D,6,5397,NA,PAL,3402,CF
D,6,5397,NA,PAL,3402,CF
D,6,5397,NA,PAL,3402,CF
D,6,5397,NA,PAL,3402,CF
D,6,5397,NA,PAL,3402,CF
B,5,5399,NA,PAL,3402,CF
B,5,5399,NA,PAL,3402,CF
B,5,5399,NA,PAL,3402,CF
B,1,5401,NA,PAL,3402,CF
B,1,5401,NA,PAL,3402,CF
B,1,5401,NA,PAL,3402,CF
B,1,5401,NA,PAL,3402,CF
B,1,5401,NA,PAL,3402,CF
B,1,5401,NA,PAL,3402,CF
B,1,5401,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
A,10,5404,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
B,8,5407,NA,PAL,3402,CF
A,5,5411,NA,PAL,3402,CF
A,5,5411,NA,PAL,3402,CF
A,5,5411,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
A,10,5414,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
E,3,5415,NA,PAL,3402,CF
A,10,5417,NA,PAL,3402,CF
A,10,5417,NA,PAL,3402,CF
A,10,5417,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5418,NA,PAL,3402,CF
D,7,5419,NA,PAL,3402,CF
D,7,5419,NA,PAL,3402,CF
D,7,5419,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
D,7,5422,NA,PAL,3402,CF
A,10,5424,NA,PAL,3402,CF
A,10,5424,NA,PAL,3402,CF
A,10,5424,NA,PAL,3402,CF
A,10,5424,NA,PAL,3402,CF
A,10,5424,NA,PAL,3402,CF
A,10,5424,NA,PAL,3402,CF
B,2,5426,NA,PAL,3402,CF
B,2,5426,NA,PAL,3402,CF
B,2,5426,NA,PAL,3402,CF
B,2,5426,NA,PAL,3402,CF
B,2,5426,NA,PAL,3402,CF
B,2,5426,NA,PAL,3402,CF
B,2,5426,NA,PAL,3402,CF
B,7,5427,NA,PAL,3402,CF
B,7,5427,NA,PAL,3402,CF
B,7,5427,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,4,5428,NA,PAL,3402,CF
A,10,5429,NA,PAL,3402,CF
A,10,5429,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
C,7,5430,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
A,1,5431,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,7,5434,NA,PAL,3402,CF
D,2,5438,NA,PAL,3402,CF
D,2,5438,NA,PAL,3402,CF
D,2,5438,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
A,1,5439,NA,PAL,3402,CF
C,7,5440,NA,PAL,3402,CF
C,7,5440,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
D,8,5441,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,8,5443,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
C,10,5444,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,2,5445,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,6,5446,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
A,2,5447,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
E,10,5448,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,3,5449,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
D,1,5450,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
C,8,5451,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5452,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,1,5453,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
B,8,5454,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
C,8,5455,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
A,1,5456,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
C,7,5457,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,2,5458,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,6,5459,NA,PAL,3402,CF
B,8,5460,NA,PAL,3402,CF
B,8,5460,NA,PAL,3402,CF
B,8,5460,NA,PAL,3402,CF
B,8,5460,NA,PAL,3402,CF
B,8,5460,NA,PAL,3402,CF
